"wi.ep"	"wi.eBH"
"Dragonfly larvae associated circular virus-9"	0.488417834722523	0.999256951780898
"CRESS virus sp."	0.546469382269078	0.999243786375929
"Circoviridae sp."	0.52690406890507	0.999211785999507
"Avian gyrovirus 2"	0.523955019870625	0.999220674036764
"Gorilla anellovirus"	0.575328532842921	0.99926271456793
"Anelloviridae sp."	0.601769888945057	0.999322916132233
"Torque teno virus 1"	0.49574708884408	0.998181076154811
"Torque teno virus 3"	0.497331012187824	0.999206251096986
"Torque teno virus 5"	0.468675245172531	0.999222777094418
"Torque teno virus 6"	0.55845542942698	0.999219613927257
"Torque teno virus 7"	0.489260157689391	0.999221126933218
"Torque teno virus 8"	0.501769679918004	0.999210781051316
"Torque teno virus 10"	0.513990059180061	0.999260727243263
"Torque teno virus 12"	0.460220974155067	0.999233626103648
"Torque teno virus 15"	0.52034050124508	0.999235452628593
"Torque teno virus 16"	0.475689656958908	0.99921242626715
"Torque teno virus 19"	0.511384057955022	0.999273261463052
"Torque teno virus 22"	0.514210396520031	0.999224650850077
"Torque teno virus 23"	0.497484598314642	0.999239145082133
"Torque teno midi virus 13"	0.553960684906305	0.999245873791889
"Pteropus associated gemykolovirus 1"	0.50595263677903	0.999225796229338
"Eptesipox virus"	0.490678154937057	0.999231533436095
"Cowpox virus"	0.52102591026141	0.999218553608531
"Sea otter poxvirus"	0.488301611377637	0.99930405835094
"Pseudocowpox virus"	0.504974237209934	0.999258700955915
"Pigeonpox virus"	0.510891668850006	0.999244091894294
"Turkeypox virus"	0.513859166405123	0.999270452556078
"Molluscum contagiosum virus"	0.523086945748618	0.999276437267136
"BeAn 58058 virus"	0.504228565787903	0.99923213174641
"Squirrelpox virus"	0.464531298077222	0.99922017328209
"Nile crocodilepox virus"	0.473848564616254	0.999244847139843
"Pteropox virus"	0.535292584607928	0.99922593048792
"Yokapox virus"	0.530776532314942	0.999300910123164
"Choristoneura biennis entomopoxvirus"	0.546917583987471	0.999251527039956
"Amsacta moorei entomopoxvirus"	0.494365888474152	0.999224285171824
"Mythimna separata entomopoxvirus"	0.496850707038227	0.999233186708326
"Adoxophyes honmai entomopoxvirus"	0.517239010986495	0.999220482505185
"Choristoneura rosaceana entomopoxvirus"	0.520543272472405	0.999300222294594
"Melanoplus sanguinipes entomopoxvirus"	0.520525334294695	0.999255557211554
"Spodoptera frugiperda multiple nucleopolyhedrovirus"	0.495105127269693	0.999184250935718
"Mamestra configurata nucleopolyhedrovirus A"	0.554461153499831	0.999202916910764
"Orgyia pseudotsugata multiple nucleopolyhedrovirus"	0.476582711971864	0.993867124959096
"Bombyx mori nucleopolyhedrovirus"	0.490159847306235	0.999242867114549
"Autographa californica multiple nucleopolyhedrovirus"	0.54350372395393	0.999241911664283
"Chrysodeixis chalcites nucleopolyhedrovirus"	0.471904142551144	0.999233950512465
"Maruca vitrata nucleopolyhedrovirus"	0.512486183896107	0.999233046669246
"Operophtera brumata nucleopolyhedrovirus"	0.50363622243247	0.999248524389854
"Condylorrhiza vestigialis MNPV"	0.533067189463544	0.999227332776387
"Xestia c-nigrum granulovirus"	0.532967729246834	0.999257821274808
"Choristoneura fumiferana granulovirus"	0.492924774704549	0.999241218244161
"Helicoverpa armigera granulovirus"	0.505483764121597	0.999236831487311
"Glypta fumiferanae ichnovirus"	0.571814228023728	0.999227221260647
"Cotesia congregata bracovirus"	0.510480342084404	0.99925756772148
"Glyptapanteles indiensis bracovirus"	0.507819762388377	0.999322383682303
"Diolcogaster facetosa bracovirus"	0.536092345090678	0.999221595877308
"Cherax quadricarinatus iridovirus"	0.512217880391485	0.999243716458488
"Invertebrate iridescent virus 1"	0.526296863472662	0.999233859304144
"Invertebrate iridescent virus 22"	0.569190560960428	0.999267436882993
"Invertebrate iridovirus 25"	0.512424612533796	0.999232053781184
"Paramecium bursaria Chlorella virus A1"	0.549759784797051	0.999160686218768
"Paramecium bursaria Chlorella virus CVB-1"	0.539129668189547	0.99926887247243
"Paramecium bursaria Chlorella virus CVG-1"	0.505282733964312	0.999258847250303
"Paramecium bursaria Chlorella virus CZ-2"	0.480045682158586	0.999204874466222
"Paramecium bursaria Chlorella virus Fr5L"	0.532061420224929	0.999258464846751
"Paramecium bursaria Chlorella virus NE-JV-1"	0.531703223625366	0.999226777337295
"Paramecium bursaria Chlorella virus NW665.2"	0.544168001775511	0.999263188015689
"Paramecium bursaria Chlorella virus OR0704.2.2"	0.506787488802991	0.99920158704979
"Acanthocystis turfacea Chlorella virus MN0810.1"	0.54919556484435	0.999272356685856
"Acanthocystis turfacea Chlorella virus NE-JV-2"	0.529660710937356	0.999247605426807
"Acanthocystis turfacea Chlorella virus NTS-1"	0.476217580521128	0.999195252761055
"Only Syngen Nebraska virus 5"	0.493613810775962	0.999249958881547
"Micromonas sp. RCC1109 virus MpV1"	0.462406981031475	0.999226550051147
"Ostreococcus tauri virus RT-2011"	0.554018670001204	0.999250971742656
"Yellowstone lake phycodnavirus 1"	0.517102155442042	0.999234657747498
"Yellowstone lake phycodnavirus 2"	0.509882054845768	0.999219141722421
"Yellowstone lake phycodnavirus 3"	0.486192518007582	0.99919498027724
"Dishui lake phycodnavirus 1"	0.50393250356883	0.999236136051709
"Organic Lake phycodnavirus 1"	0.564364470152495	0.999238135183048
"Organic Lake phycodnavirus 2"	0.479023458922479	0.999212222246214
"Chrysochromulina ericina virus"	0.488883470540206	0.99895749034486
"Aureococcus anophagefferens virus"	0.486930170551042	0.999260657864896
"Orpheovirus IHUMI-LCC2"	0.507549718100863	0.999244572393169
"Heterosigma akashiwo virus 01"	0.55299851016552	0.999231801709186
"Human mastadenovirus B"	0.51187629866655	0.999233570204052
"Human mastadenovirus E"	0.488616432998212	0.999205748608633
"Human mastadenovirus D"	0.435465190508188	0.999208385955235
"Simian mastadenovirus D"	0.498535997689068	0.998839115133798
"Bat mastadenovirus F"	0.51754954263009	0.999247777130407
"Bat mastadenovirus G"	0.476259488050786	0.998998483663081
"Bovine adenovirus E"	0.541292944083209	0.999250065492827
"Clostridium phage c-st"	0.526158821732625	0.999222263925247
"Streptococcus phage EJ-1"	0.494764813177565	0.999240612410229
"Yersinia phage phiR1-37"	0.522937430703302	0.999200010509924
"Cyanobacteria phage AS-1"	0.518174530340902	0.999035342070529
"Pseudomonas phage PA11"	0.45877111574512	0.999184477584993
"Lactobacillus phage KC5a"	0.501088410337013	0.99919337828775
"Synechococcus phage S-SSM5"	0.518745666747341	0.999247298278619
"Synechococcus phage S-SSM7"	0.513364948013981	0.999224600232242
"Prochlorococcus phage P-HM2"	0.498949064525146	0.998932112477903
"Cyanophage P-RSM1"	0.514197326650804	0.999231884302762
"Synechococcus phage S-SSM4"	0.509283499683937	0.999211729691599
"Synechococcus phage S-RIM2"	0.530822117886546	0.996241181209743
"Synechococcus phage S-IOM18"	0.51565144384951	0.999238448716056
"Vibrio phage 11895-B1"	0.536247816244775	0.999199665990205
"Cellulophaga phage phiSM"	0.543086349225047	0.999292461216027
"Prochlorococcus phage MED4-213"	0.479394360573955	0.999217506582663
"Cyanophage P-RSM6"	0.560252179468731	0.99931249092502
"Enterobacteria phage phi92"	0.53329253501464	0.999264142034639
"Synechococcus phage S-CRM01"	0.510465683307889	0.999231229938711
"Pseudomonas phage OBP"	0.510873619826076	0.999256767710257
"Cronobacter phage vB_CsaM_GAP32"	0.480067720472405	0.999254792564138
"Sphingomonas phage PAU"	0.510411720048689	0.999203720816387
"Clostridium phage phiMMP04"	0.493570477564219	0.999232730822364
"Cyanophage S-RIM12"	0.522765894196821	0.999264498045802
"Cyanophage S-RIM32"	0.504987730750818	0.999212048620908
"Pectobacterium bacteriophage PM2"	0.5522098104788	0.999236032892465
"Pseudomonas phage phiPsa374"	0.469715211158821	0.999216117793134
"Shewanella sp. phage 1/40"	0.501805273211376	0.999223920233961
"Rhizobium phage vB_RleM_P10VF"	0.525996358606804	0.999265787543729
"Bacillus phage Mater"	0.569575432096202	0.999272171649357
"Prochlorococcus phage P-TIM68"	0.485232108815257	0.999161886584566
"Lactobacillus phage LfeInf"	0.553939864810473	0.999292423519682
"Cyanophage P-TIM40"	0.517531593357217	0.999243234843533
"Acinetobacter phage vB_AbaM_phiAbaA1"	0.498448654782327	0.999265770406443
"Stenotrophomonas phage vB_SmaS-DLP_6"	0.511661789885515	0.999251685032562
"Salmonella phage 40"	0.550198910824882	0.999233173683743
"Salmonella phage 41"	0.520595001790987	0.999115848941551
"Klebsiella phage vB_KpnM_KB57"	0.527497059134851	0.999080501292775
"Pseudomonas phage vB_PsyM_KIL1"	0.527612856400039	0.999236824909331
"Pectobacterium phage CBB"	0.471928837052404	0.99925298997404
"Acinetobacter phage vB_AbaM_ME3"	0.467052880186295	0.999267498073561
"Morganella phage vB_MmoM_MP1"	0.563858603854013	0.999248344531834
"Klebsiella phage KPN2"	0.520686733775141	0.99924213266405
"Vibrio phage S4-7"	0.498446563365026	0.999212441240065
"Klebsiella phage vB_KpnM_BIS47"	0.557841787747843	0.999244549587085
"Aeromonas phage 32"	0.516141573977549	0.999116056480996
"Serratia phage BF"	0.556115850034183	0.999241744246014
"Shewanella phage SppYZU01"	0.502499276419094	0.998956518436725
"Clostridioides phage phiSemix9P1"	0.495639556430226	0.999281815017446
"Vibrio phage JSF5"	0.50121888064159	0.999258093097952
"Salicola phage SCTP-2"	0.468876950997064	0.99925984252819
"Serratia phage 2050HW"	0.493944316191631	0.999223001621296
"Pseudomonas phage PPSC2"	0.512960799337144	0.999283987867521
"Xanthomonas phage XacN1"	0.53294565760391	0.999197677405611
"Klebsiella phage 1611E-K2-1"	0.546791653619991	0.999289302013846
"Yersinia phage fHe-Yen9-03"	0.512066762833904	0.998287389746943
"Raoultella phage Ro1"	0.550356588994973	0.99927942223293
"Plesiomonas phage phiP4-7"	0.521215133489774	0.99923837254118
"Yersinia phage fEV-1"	0.465052700994961	0.999157766903677
"Lactobacillus phage Nyseid"	0.529992679188004	0.999231288661425
"Lactobacillus phage Semele"	0.50526113172765	0.999305403530706
"Escherichia phage EcS1"	0.520984785539563	0.999323820454345
"Aeromonas phage 62AhydR11PP"	0.489270102746391	0.999212915127044
"Erwinia phage vB_EamM_Alexandra"	0.53954996848116	0.999232903614427
"Myoviridae sp."	0.492852402950863	0.999217062928703
"Vibrio phage BONAISHI"	0.522652293455836	0.999243372062294
"Citrobacter phage Maroon"	0.518814326593845	0.9992601228202
"Streptomyces phage Darolandstone"	0.552608975735521	0.999255427481612
"Proteus phage Mydo"	0.552164086500264	0.999259669646457
"Thermus phage YS40_Isch"	0.480578449403661	0.998930161805535
"Aerococcus phage vB_AviM_AVP"	0.518686165237187	0.999247006296553
"Salmonella phage Munch"	0.559576312432403	0.999254174521896
"Pseudomonas phage Phabio"	0.536207688179327	0.999260626396926
"Pseudomonas phage Noxifer"	0.543458253212264	0.99922165008929
"Burkholderia virus Bcep1"	0.534679342778106	0.99908828161874
"Burkholderia virus BcepNY3"	0.514048274509132	0.999264885727731
"Burkholderia virus BcepF1"	0.53561513231654	0.99929566205402
"Pseudomonas virus Ab28"	0.43487100319666	0.997328564857021
"Pseudomonas virus F8"	0.47201657136487	0.999206060064948
"Pseudomonas virus PB1"	0.478432043028156	0.99920808781088
"Pseudomonas phage vB_Pae_PS44"	0.443218783546102	0.999196755999639
"Pseudomonas phage vB_PaeM_PAO1_Ab27"	0.50501091617726	0.998294229082282
"Pseudomonas phage vB_PaeM_CEB_DP1"	0.519467587714719	0.999302670087102
"Pseudomonas phage E79"	0.496160728252352	0.999222666871019
"Bacillus virus Bobb"	0.503529807147946	0.999242765585729
"Bacillus phage PK16"	0.52775132023969	0.999209123543302
"Acinetobacter virus AB1"	0.469908231966108	0.998691276098634
"Acinetobacter phage AbP2"	0.549936328813146	0.999297027129991
"Ralstonia phage phiRSP"	0.520363983576626	0.999229467616447
"Aeromonas virus Aes508"	0.539796238940574	0.99921737129797
"Bacillus phage Smudge"	0.536083865182192	0.999236052686875
"Ralstonia virus RSL1"	0.54445098125097	0.999266269907673
"Salmonella virus SPN3US"	0.549812027346426	0.998250279392408
"Cronobacter phage CR5"	0.519226866961265	0.999275611491513
"Erwinia phage vB_EamM_ChrisDB"	0.499145493777369	0.999297753784036
"Erwinia phage vB_EamM_EarlPhillipIV"	0.514784200817901	0.999225908820417
"Erwinia phage vB_EamM_Phobos"	0.528575675514443	0.997765282450252
"Erwinia phage vB_EamM_Caitlin"	0.514309629454012	0.999253423053214
"Salmonella phage SPAsTU"	0.558704939728473	0.999239320947973
"Iodobacteriophage phiPLPE"	0.512823621291473	0.999255431125752
"Arthrobacter phage KBurrousTX"	0.518536012824288	0.999258812640179
"Erwinia virus Asesino"	0.54721913683826	0.999256220691858
"Erwinia virus EaH2"	0.459098400428562	0.99918496914059
"Erwinia phage vB_EamM_Stratton"	0.461170837334208	0.998304077580916
"Bacillus virus PBS1"	0.495801830622053	0.99921631224709
"Bacillus virus G"	0.472650906027982	0.99835252878096
"Stenotrophomonas phage Smp131"	0.527506125078753	0.999254710584735
"Haemophilus virus HP1"	0.519571537852149	0.999220154810494
"Escherichia virus AR1"	0.528470972098146	0.999231764567431
"Escherichia phage KIT03"	0.525218977049378	0.999231722244959
"Escherichia virus RB43"	0.546030761982578	0.998428210080652
"Synechococcus phage S-PM2"	0.548702947746005	0.999216168627449
"Acinetobacter phage Ac42"	0.494249135427471	0.999219847441707
"Serratia phage PS2"	0.537099906649716	0.999268361520218
"Synechococcus phage ACG-2014f"	0.524653675161093	0.999263447388528
"Synechococcus phage ACG-2014g"	0.538884323319331	0.999234991099504
"Proteus phage vB_PmiM_Pm5461"	0.517261927977238	0.999283392478839
"Proteus phage PM2"	0.542870865094686	0.999260798818836
"Shigella phage vB_SdyM_006"	0.533103238225619	0.999244394042203
"Shigella phage phi25-307"	0.540946805726637	0.999252608917887
"Escherichia virus JS10"	0.530826235024333	0.999241267688925
"Klebsiella virus JD18"	0.416435494733868	0.999037075518103
"Klebsiella virus PKO111"	0.489586891280364	0.999236962053269
"Klebsiella phage vB_KpnM_KpV477"	0.443301976518447	0.99921506950192
"Klebsiella phage KPV15"	0.473369293383175	0.99924074815361
"Klebsiella phage KP1"	0.519516282963331	0.998969240185891
"Klebsiella phage Mineola"	0.439699473329103	0.99921372667037
"Klebsiella phage KP179"	0.457554229512213	0.999226537417821
"Klebsiella virus KP15"	0.54409139407947	0.999264978280131
"Klebsiella virus KP27"	0.523296290815413	0.999219378929073
"Klebsiella virus Miro"	0.538007422987088	0.999254927082798
"Escherichia virus RB16"	0.534133034650967	0.999255526467839
"Cronobacter phage vB_CsaM_GAP161"	0.540593939459584	0.99900615695827
"Escherichia phage Lw1"	0.539968010033874	0.999233664768159
"Citrobacter phage Miller"	0.544537985101893	0.999286715624056
"Citrobacter phage IME-CF2"	0.52590855782877	0.999215808000513
"Citrobacter phage Margaery"	0.520127384822476	0.99924205048404
"Citrobacter phage vB_CfrM_CfP1"	0.521500868125888	0.99924122996075
"Cronobacter phage vB_CsaM_leE"	0.580317821661744	0.999337366407267
"Cronobacter phage vB_CsaM_leB"	0.544096298957464	0.999265904259997
"Cronobacter phage vB_CsaM_leN"	0.510261114745963	0.999236503799321
"Citrobacter virus Merlin"	0.540336545033499	0.999270302507816
"Campylobacter virus CP220"	0.539935908540008	0.999265015544968
"Campylobacter virus CP21"	0.530380324614275	0.999238763853648
"Pectobacterium phage vB_PatM_CB7"	0.462153660907307	0.998769191042814
"Escherichia virus 4MG"	0.566735211783189	0.999250129278703
"Cronobacter virus GAP31"	0.544235244416235	0.99933045091237
"Salmonella phage GE_vB_MG"	0.505833189138016	0.999284995407974
"Salmonella phage GE_vB_B3"	0.510867147556868	0.999200750381849
"Salmonella phage Meda"	0.542581638855344	0.999273801965511
"Lactobacillus virus Lb338-1"	0.488345475823232	0.999235667423689
"Enterococcus virus phiEC24C"	0.556545033363985	0.999257740357963
"Aeromonas virus Aeh1"	0.522128144620683	0.999234466544929
"Lactococcus phage 50102"	0.49025613362121	0.999271836402046
"Lactococcus phage 62606"	0.532386685012618	0.999284129249016
"Mycobacterium virus Doom"	0.553372634900926	0.999228322354629
"Mycobacterium virus Trixie"	0.530714603850134	0.999248682850497
"Mycobacterium phage Fredward"	0.554938688855152	0.999283399552307
"Mycobacterium phage Ph8s"	0.506522197857717	0.999270845984207
"Mycobacterium phage C3"	0.505335732295099	0.999225909037853
"Mycobacterium phage SWU2"	0.512469943523662	0.999222294663
"Mycobacterium phage Smeagol"	0.526420980350766	0.999228187341026
"Mycobacterium phage Acolyte"	0.456244616759648	0.999222727545546
"Pectobacterium phage My1"	0.488079964225066	0.99922500932902
"Klebsiella phage vB_Kpn_IME260"	0.537837124359113	0.999265898562658
"Salmonella phage GE_vB_N5"	0.51513876478663	0.996034893443504
"Rhizobium phage 16-3"	0.518172352901105	0.999273870695782
"Lactobacillus phage LL-H"	0.484184112155537	0.998086623950725
"Lactobacillus phage A2"	0.480100272444423	0.999238237363381
"Lactobacillus phage phig1e"	0.496625024515858	0.999323568816991
"Bacteroides phage B40-8"	0.553992909711866	0.997588462960683
"Lactobacillus phage Lc-Nu"	0.520777766943956	0.999240908606664
"Streptococcus phage SM1"	0.453475868174522	0.999220280159363
"Clostridium phage phi3626"	0.493246347756261	0.99891862775882
"Burkholderia phage BcepNazgul"	0.535985881283672	0.999248368708894
"Klebsiella phage phiKO2"	0.546926973259504	0.999191250070004
"Actinoplanes phage phiAsp2"	0.476754262196001	0.999234419509659
"Flavobacterium phage 11b"	0.51333716695109	0.99925341685066
"Streptomyces phage mu1/6"	0.506393331408456	0.999215896193642
"Burkholderia phage BcepGomr"	0.496922113098379	0.999015176499455
"Lactobacillus phage phiPYB5"	0.567889670325299	0.9992954985457
"Microbacterium phage Min1"	0.474847722439053	0.999260498763557
"Geobacillus virus E2"	0.473892433152794	0.997980640246857
"Azospirillum phage Cd"	0.509847352073248	0.999228813707377
"Lactobacillus phage Lrm1"	0.523625282436503	0.999265103150865
"Streptococcus phage PH15"	0.478434995515512	0.999204298433976
"Streptococcus phage PH10"	0.502094315948901	0.9992538983877
"Streptococcus phage 5093"	0.502620496222049	0.999254843837973
"Synechococcus phage S-CBS2"	0.491592424370296	0.999140423393824
"Synechococcus phage S-SKS1"	0.524360367586537	0.999270239258994
"Clostridium phage phiCTP1"	0.519452922331993	0.99926945037982
"Lactococcus phage 949"	0.464098834481147	0.999263005155164
"Leuconostoc phage phiMH1"	0.53464918952396	0.9992508333131
"Lactobacillus phage LF1"	0.576482581109352	0.999196598909316
"Lactobacillus phage Sha1"	0.455190569246997	0.999217967564043
"Tsukamurella phage TPA2"	0.534961353459564	0.999249741741563
"Bacteroides phage B124-14"	0.535906402206734	0.999243395046471
"Rhodococcus phage REQ3"	0.474143513120872	0.999243789648467
"Burkholderia phage AH2"	0.524985774058419	0.999237745547045
"Croceibacter phage P2559S"	0.493861678166439	0.999227122544582
"Salmonella phage SSU5"	0.540225796309126	0.999206192250979
"Caulobacter phage CcrColossus"	0.516525700808725	0.999224354840216
"Clostridium phage vB_CpeS-CP51"	0.457410741144914	0.999044980644149
"Bacillus phage vB_BanS-Tsamsa"	0.472552886016117	0.999219743329174
"Microbacterium phage vB_MoxS-ISF9"	0.486033723976698	0.999053202227443
"Rhizobium phage vB_RglS_P106B"	0.485221662600381	0.99925098867036
"Enterococcus phage EFC-1"	0.488805956484763	0.999008880680411
"Leuconostoc phage LLC-1"	0.514370713508773	0.998236038896007
"Vibrio phage VpKK5"	0.537347209735303	0.999235270381813
"Streptococcus phage SpSL1"	0.525057954339217	0.999282441154429
"Lactobacillus phage LfeSau"	0.536030367160163	0.999241575816924
"Pseudomonas phage PS-1"	0.514656841531566	0.999221592199404
"Achromobacter phage phiAxp-1"	0.450318522612516	0.999188563488329
"Staphylococcus phage IME-SA4"	0.541018264449284	0.999303929565667
"Gordonia phage GMA2"	0.506209023640745	0.997130784480402
"Gordonia phage GMA1"	0.517400813792922	0.999221458397706
"Moraxella phage Mcat16"	0.508584147224685	0.999254758608486
"Bacillus phage PBC2"	0.532255093785818	0.999227136462085
"Caulobacter phage Sansa"	0.495492387852834	0.999182918943547
"Caulobacter phage Seuss"	0.500093363865433	0.999175781403605
"Vibrio phage vB_VorS-PVo5"	0.53384901921261	0.999271563249156
"Staphylococcus phage StB20-like"	0.504035149683863	0.99923645855019
"Lactobacillus phage CL2"	0.536852152498961	0.998821231308375
"Lactobacillus phage iLp1308"	0.508690914799257	0.999251284143701
"Bacillus phage Mgbh1"	0.487759236741077	0.999212758015844
"Enterococcus phage VPE25"	0.553629460829403	0.999066538312804
"Gordonia phage Obliviate"	0.512440227149959	0.999247225217148
"Gordonia phage Phinally"	0.484260075525212	0.999227688867465
"Gordonia phage Bowser"	0.492056564754486	0.999237955418175
"Gordonia phage McGonagall"	0.522564839864621	0.999226269185617
"Freshwater phage uvFW-CGR-AMD-COM-C203"	0.513100098966963	0.999277041384823
"Freshwater phage uvFW-CGR-AMD-COM-C403"	0.529206859845545	0.999273171627559
"Freshwater phage uvFW-CGR-AMD-COM-C429"	0.557847887977429	0.999231801075172
"Freshwater phage uvFW-CGR-AMD-COM-C440"	0.559131526395791	0.999319806398858
"Freshwater phage uvFW-CGR-AMD-COM-C449"	0.516456563386792	0.99925241809327
"Freshwater phage uvFW-CGR-AMD-COM-C455"	0.539818309025996	0.99926238497731
"Freshwater phage uvFW-CGR-AMDFOS-S50-C341"	0.509963681468263	0.999226786762388
"Staphylococcus phage vB_SauS_IMEP5"	0.529749637539112	0.999275027008895
"Tenacibaculum phage pT24"	0.487808338287101	0.999237016677056
"Rhodococcus phage ChewyVIII"	0.569524453830185	0.999230475002727
"Methylophilaceae phage P19250A"	0.529996955023876	0.99926839902408
"Erythrobacter phage vB_EliS_R6L"	0.566889703569714	0.998256961882608
"Streptococcus phage IPP23"	0.493127943402225	0.999248800200914
"Streptococcus phage IPP24"	0.519240950017866	0.999254050893048
"Streptococcus phage IPP25"	0.510793492497209	0.998962070386249
"Streptococcus phage IPP44"	0.513311286908506	0.998940029646234
"Pasteurella phage PMP-GADVASU-IND"	0.543713436498699	0.998739674606402
"Providencia phage vB_PreS_PR1"	0.558128215125581	0.99925998874632
"Klebsiella phage 5 LV-2017"	0.542576171391711	0.999237960409995
"Dinoroseobacter phage vB_DshS-R5C"	0.524394940617438	0.999272647002918
